spygen_code,label,prediction,residual,prob_pos,domain_true,domain_pred,domain_correct
SPY201957,0,0,0,7.513319724239409e-05,2,2,1
SPY201964,0,0,0,9.79178148554638e-05,2,2,1
SPY210701,0,0,0,0.0004599804524332285,2,2,1
SPY210702,0,0,0,6.769913306925446e-05,2,2,1
SPY210703,0,0,0,0.0006705421837978065,2,2,1
SPY210704,0,0,0,0.0005771629512310028,2,2,1
SPY210706,0,0,0,0.00025249228929169476,2,2,1
SPY210707,0,0,0,0.0009463212336413562,2,2,1
SPY210708,0,0,0,0.000797637680079788,2,2,1
SPY210709,0,0,0,0.0007742096786387265,2,2,1
SPY210711,0,0,0,0.0007898705080151558,2,2,1
SPY210716,0,0,0,0.001532769645564258,2,2,1
SPY210725,0,0,0,0.010524745099246502,2,2,1
SPY210726,0,0,0,0.008852035738527775,2,2,1
SPY231748,0,0,0,1.3738431334786583e-06,10,2,0
SPY231749,0,0,0,6.54261475574458e-06,10,2,0
SPY231754,0,0,0,0.0009428113116882741,10,2,0
SPY231755,0,0,0,0.008704790845513344,10,2,0
SPY231756,0,0,0,0.0013581585371866822,10,2,0
SPY231757,0,0,0,0.0018968451768159866,10,2,0
SPY231897,0,0,0,0.00015392375644296408,0,2,0
SPY231898,0,0,0,0.0002379274956183508,0,2,0
SPY201159,0,0,0,1.8883149550674716e-06,7,2,0
SPY201160,0,0,0,1.409258766216226e-05,5,2,0
SPY201161,0,0,0,0.00017890578601509333,4,2,0
SPY201166,0,0,0,4.781747702509165e-05,7,2,0
SPY201167,0,0,0,3.55945885530673e-05,5,2,0
SPY201171,0,0,0,0.000854873622301966,5,2,0
SPY201180,0,0,0,2.8227591428731102e-06,7,2,0
SPY201186,0,0,0,2.9451643968059216e-06,7,2,0
SPY201190,0,0,0,0.00025007492513395846,4,2,0
SPY202494,0,0,0,0.0007768568466417491,5,2,0
SPY210643,0,0,0,0.013387683779001236,2,2,1
SPY210644,0,0,0,0.03883508965373039,2,2,1
SPY210648,0,0,0,0.002865346148610115,2,2,1
SPY210651,0,0,0,0.20870855450630188,10,10,1
SPY210658,0,0,0,0.1352139115333557,2,2,1
SPY210659,0,0,0,0.10458632558584213,2,2,1
SPY210663,0,0,0,0.07328187674283981,2,10,0
SPY210664,0,0,0,0.07965044677257538,2,2,1
SPY210665,0,0,0,0.12417998164892197,2,2,1
SPY210666,0,0,0,0.07106378674507141,2,10,0
SPY210670,0,0,0,0.07834172993898392,2,10,0
SPY210671,0,0,0,0.07078265398740768,2,2,1
SPY210689,0,0,0,0.11490808427333832,2,10,0
SPY210693,0,0,0,0.14077500998973846,2,10,0
SPY211263,0,0,0,0.00016296016110572964,7,2,0
SPY211266,0,0,0,0.11967701464891434,2,2,1
SPY211275,0,0,0,0.04024117439985275,6,2,0
SPY211279,0,0,0,0.4013400673866272,6,10,0
SPY211280,0,0,0,0.05471169576048851,2,2,1
SPY211282,0,0,0,0.47427433729171753,6,10,0
SPY211284,0,1,1,0.5262532234191895,6,10,0
SPY211285,0,0,0,0.41458186507225037,2,10,0
SPY211286,0,0,0,0.04373213276267052,6,2,0
SPY211289,0,0,0,0.00620844354853034,7,2,0
SPY211290,0,0,0,0.49297335743904114,7,10,0
SPY211300,0,0,0,7.073822780512273e-05,6,2,0
SPY211302,0,0,0,0.00027811023755930364,6,2,0
SPY211304,0,0,0,0.07118082791566849,7,2,0
SPY211306,0,1,1,0.5731766223907471,6,10,0
SPY211307,0,0,0,0.0075014373287558556,6,2,0
SPY211309,0,0,0,0.009479478932917118,6,2,0
SPY231713,0,0,0,0.32110440731048584,10,10,1
SPY231714,0,0,0,0.32025468349456787,10,10,1
SPY231715,0,0,0,0.3306909501552582,10,10,1
SPY231716,0,0,0,0.3701659142971039,10,10,1
SPY231717,0,1,1,0.5425961017608643,10,2,0
SPY231718,0,1,1,0.5729526877403259,10,2,0
SPY231719,0,1,1,0.5713688731193542,10,10,1
SPY231720,0,0,0,0.14877666532993317,10,2,0
SPY231721,0,0,0,0.21357284486293793,10,10,1
SPY231722,0,0,0,0.35514703392982483,10,10,1
SPY231723,0,1,1,0.6799910664558411,10,2,0
SPY231724,0,1,1,0.6891655325889587,10,2,0
SPY231725,0,0,0,0.4043377637863159,10,10,1
SPY231726,0,0,0,0.37101849913597107,10,10,1
SPY231727,0,0,0,0.3242376744747162,10,10,1
SPY231728,0,0,0,0.3793574273586273,10,10,1
SPY231729,0,0,0,0.3120421767234802,10,10,1
SPY231730,0,0,0,0.30670878291130066,10,10,1
SPY231889,0,0,0,0.4464420974254608,2,10,0
SPY231890,0,0,0,0.3051595389842987,2,10,0
SPY231745,0,0,0,0.4738325774669647,10,10,1
SPY231746,0,1,1,0.6682929396629333,10,10,1
SPY231747,0,1,1,0.7144815921783447,10,10,1
SPY211045,1,1,0,0.7043126225471497,0,10,0
SPY211046,1,1,0,0.7080336213111877,0,10,0
SPY211051,1,1,0,0.901659369468689,2,10,0
SPY211063,1,1,0,0.8699966669082642,2,10,0
SPY211044,1,1,0,0.7740997672080994,2,10,0
SPY211047,1,1,0,0.8532929420471191,2,10,0
SPY231750,1,1,0,0.9066095352172852,10,10,1
SPY231751,1,1,0,0.8718215823173523,10,10,1
SPY231752,1,1,0,0.9658425450325012,10,10,1
SPY231753,1,1,0,0.9545189142227173,10,10,1
SPY231731,1,1,0,0.920657753944397,10,10,1
SPY231732,1,1,0,0.8953044414520264,10,10,1
SPY231758,1,1,0,0.8692619204521179,10,10,1
SPY231759,1,1,0,0.8049623966217041,10,10,1
